code,name,year,quarter,disclosure_date
6120,SK케미칼,2016,Q4,2017-03-31
6120,SK케미칼,2017,Q1,2017-05-12
6120,SK케미칼,2017,Q2,2017-08-11
6120,SK케미칼,2017,Q3,2017-11-14
6120,SK케미칼,2017,Q4,2018-07-04
6120,SK케미칼,2018,Q1,2018-05-15
6120,SK케미칼,2018,Q2,2018-08-14
6120,SK케미칼,2018,Q3,2018-11-14
6120,SK케미칼,2018,Q4,2019-04-01
6120,SK케미칼,2019,Q1,2019-05-15
6120,SK케미칼,2019,Q2,2019-08-14
6120,SK케미칼,2019,Q3,2019-11-14
6120,SK케미칼,2019,Q4,2020-03-30
6120,SK케미칼,2020,Q1,2020-05-15
6120,SK케미칼,2020,Q2,2020-08-14
6120,SK케미칼,2020,Q3,2020-11-16
6120,SK케미칼,2020,Q4,2021-03-23
6120,SK케미칼,2021,Q1,2021-05-14
6120,SK케미칼,2021,Q2,2021-08-17
6120,SK케미칼,2021,Q3,2021-11-15
6120,SK케미칼,2021,Q4,2022-03-22
6120,SK케미칼,2022,Q1,2022-05-16
6120,SK케미칼,2022,Q2,2022-08-16
6120,SK케미칼,2022,Q3,2022-11-14
6120,SK케미칼,2022,Q4,2023-03-21
6120,SK케미칼,2023,Q1,2023-05-15
6120,SK케미칼,2023,Q2,2023-08-11
6120,SK케미칼,2023,Q3,2023-11-14
6120,SK케미칼,2023,Q4,2024-03-20
6120,SK케미칼,2024,Q1,2024-05-16
6120,SK케미칼,2024,Q2,2024-08-14
6120,SK케미칼,2024,Q3,2024-11-14
6120,SK케미칼,2024,Q4,2025-03-20
6260,LS,2015,Q4,2016-03-30
6260,LS,2016,Q1,2016-05-11
6260,LS,2016,Q2,2016-08-12
6260,LS,2016,Q3,2016-11-14
6260,LS,2016,Q4,2017-03-31
6260,LS,2017,Q1,2017-05-16
6260,LS,2017,Q2,2017-08-12
6260,LS,2017,Q3,2017-11-13
6260,LS,2017,Q4,2018-03-31
6260,LS,2018,Q1,2018-05-16
6260,LS,2018,Q2,2018-08-12
6260,LS,2018,Q3,2018-11-13
6260,LS,2018,Q4,2019-03-31
6260,LS,2019,Q1,2019-05-16
6260,LS,2019,Q2,2019-08-12
6260,LS,2019,Q3,2019-11-13
6260,LS,2019,Q4,2020-03-31
6260,LS,2020,Q1,2020-05-16
6260,LS,2020,Q2,2020-08-12
6260,LS,2020,Q3,2020-11-13
6260,LS,2020,Q4,2021-08-31
6260,LS,2021,Q1,2021-05-17
6260,LS,2021,Q2,2021-08-17
6260,LS,2021,Q3,2021-11-15
6260,LS,2021,Q4,2022-03-21
6260,LS,2022,Q1,2022-05-16
6260,LS,2022,Q2,2022-08-16
6260,LS,2022,Q3,2022-11-14
6260,LS,2022,Q4,2023-03-28
6260,LS,2023,Q1,2023-05-15
6260,LS,2023,Q2,2023-08-14
6260,LS,2023,Q3,2023-11-14
6260,LS,2023,Q4,2024-03-31
6260,LS,2024,Q1,2024-05-16
6260,LS,2024,Q2,2024-08-12
6260,LS,2024,Q3,2024-11-13
6260,LS,2024,Q4,2025-03-31
6280,녹십자,2015,Q4,2016-03-30
6280,녹십자,2016,Q1,2016-05-13
6280,녹십자,2016,Q2,2016-08-16
6280,녹십자,2016,Q3,2016-11-14
6280,녹십자,2016,Q4,2017-03-31
6280,녹십자,2017,Q1,2017-05-15
6280,녹십자,2017,Q2,2017-08-14
6280,녹십자,2017,Q3,2017-11-14
6280,녹십자,2017,Q4,2018-06-18
6280,녹십자,2018,Q1,2018-05-15
6280,녹십자,2018,Q2,2018-08-14
6280,녹십자,2018,Q3,2018-11-14
6280,녹십자,2018,Q4,2019-04-01
6280,녹십자,2019,Q1,2019-05-14
6280,녹십자,2019,Q2,2019-08-14
6280,녹십자,2019,Q3,2019-11-14
6280,녹십자,2019,Q4,2020-03-30
6280,녹십자,2020,Q1,2020-05-15
6280,녹십자,2020,Q2,2020-08-14
6280,녹십자,2020,Q3,2020-11-16
6280,녹십자,2020,Q4,2021-04-28
6280,녹십자,2021,Q1,2021-05-17
6280,녹십자,2021,Q2,2021-08-17
6280,녹십자,2021,Q3,2021-11-15
6280,녹십자,2021,Q4,2022-03-21
6280,녹십자,2022,Q1,2022-05-16
6280,녹십자,2022,Q2,2022-08-16
6280,녹십자,2022,Q3,2022-11-14
6280,녹십자,2022,Q4,2023-03-21
6280,녹십자,2023,Q1,2023-05-15
6280,녹십자,2023,Q2,2023-08-14
6280,녹십자,2023,Q3,2023-11-14
6280,녹십자,2023,Q4,2024-03-20
6280,녹십자,2024,Q1,2024-05-16
6280,녹십자,2024,Q2,2024-08-14
6280,녹십자,2024,Q3,2024-11-14
6280,녹십자,2024,Q4,2025-03-20
6400,삼성SDI,2015,Q4,2016-06-30
6400,삼성SDI,2016,Q1,2016-05-16
6400,삼성SDI,2016,Q2,2016-08-16
6400,삼성SDI,2016,Q3,2016-11-14
6400,삼성SDI,2016,Q4,2017-03-31
6400,삼성SDI,2017,Q1,2017-05-15
6400,삼성SDI,2017,Q2,2017-08-14
6400,삼성SDI,2017,Q3,2017-11-14
6400,삼성SDI,2017,Q4,2018-03-30
6400,삼성SDI,2018,Q1,2018-05-15
6400,삼성SDI,2018,Q2,2018-08-14
6400,삼성SDI,2018,Q3,2018-11-14
6400,삼성SDI,2018,Q4,2019-03-29
6400,삼성SDI,2019,Q1,2019-05-15
6400,삼성SDI,2019,Q2,2019-08-14
6400,삼성SDI,2019,Q3,2019-11-14
6400,삼성SDI,2019,Q4,2020-03-30
6400,삼성SDI,2020,Q1,2020-05-15
6400,삼성SDI,2020,Q2,2020-08-14
6400,삼성SDI,2020,Q3,2020-11-16
6400,삼성SDI,2020,Q4,2021-03-09
6400,삼성SDI,2021,Q1,2021-05-17
6400,삼성SDI,2021,Q2,2021-08-17
6400,삼성SDI,2021,Q3,2021-11-15
6400,삼성SDI,2021,Q4,2022-03-08
6400,삼성SDI,2022,Q1,2022-05-16
6400,삼성SDI,2022,Q2,2022-08-16
6400,삼성SDI,2022,Q3,2022-11-14
6400,삼성SDI,2022,Q4,2023-03-13
6400,삼성SDI,2023,Q1,2023-05-15
6400,삼성SDI,2023,Q2,2023-08-14
6400,삼성SDI,2023,Q3,2023-11-14
6400,삼성SDI,2023,Q4,2024-03-12
6400,삼성SDI,2024,Q1,2024-05-16
6400,삼성SDI,2024,Q2,2024-08-14
6400,삼성SDI,2024,Q3,2024-11-14
6400,삼성SDI,2024,Q4,2025-03-12
6650,대한유화,2015,Q4,2016-03-29
6650,대한유화,2016,Q1,2016-05-13
6650,대한유화,2016,Q2,2016-08-11
6650,대한유화,2016,Q3,2016-11-11
6650,대한유화,2016,Q4,2017-03-30
6650,대한유화,2017,Q1,2017-05-15
6650,대한유화,2017,Q2,2017-08-11
6650,대한유화,2017,Q3,2017-11-13
6650,대한유화,2017,Q4,2018-03-30
6650,대한유화,2018,Q1,2018-05-15
6650,대한유화,2018,Q2,2018-08-13
6650,대한유화,2018,Q3,2018-11-13
6650,대한유화,2018,Q4,2019-03-29
6650,대한유화,2019,Q1,2019-05-14
6650,대한유화,2019,Q2,2019-08-13
6650,대한유화,2019,Q3,2019-11-13
6650,대한유화,2019,Q4,2020-03-27
6650,대한유화,2020,Q1,2020-05-14
6650,대한유화,2020,Q2,2020-08-13
6650,대한유화,2020,Q3,2020-11-13
6650,대한유화,2020,Q4,2021-03-11
6650,대한유화,2021,Q1,2021-05-17
6650,대한유화,2021,Q2,2021-08-13
6650,대한유화,2021,Q3,2021-11-12
6650,대한유화,2021,Q4,2022-03-10
6650,대한유화,2022,Q1,2022-05-16
6650,대한유화,2022,Q2,2022-08-12
6650,대한유화,2022,Q3,2022-11-14
6650,대한유화,2022,Q4,2023-03-09
6650,대한유화,2023,Q1,2023-05-15
6650,대한유화,2023,Q2,2023-08-11
6650,대한유화,2023,Q3,2023-11-14
6650,대한유화,2023,Q4,2024-03-07
6650,대한유화,2024,Q1,2024-05-14
6650,대한유화,2024,Q2,2024-08-14
6650,대한유화,2024,Q3,2024-11-14
6650,대한유화,2024,Q4,2025-03-07
7070,GS리테일,2015,Q4,2016-03-30
7070,GS리테일,2016,Q1,2016-06-14
7070,GS리테일,2016,Q2,2016-08-16
7070,GS리테일,2016,Q3,2016-11-14
7070,GS리테일,2016,Q4,2017-03-30
7070,GS리테일,2017,Q1,2017-05-15
7070,GS리테일,2017,Q2,2017-08-14
7070,GS리테일,2017,Q3,2017-11-14
7070,GS리테일,2017,Q4,2018-03-30
7070,GS리테일,2018,Q1,2018-05-15
7070,GS리테일,2018,Q2,2018-08-14
7070,GS리테일,2018,Q3,2018-11-14
7070,GS리테일,2018,Q4,2019-04-01
7070,GS리테일,2019,Q1,2019-05-15
7070,GS리테일,2019,Q2,2019-08-14
7070,GS리테일,2019,Q3,2019-11-14
7070,GS리테일,2019,Q4,2020-03-31
7070,GS리테일,2020,Q1,2020-05-16
7070,GS리테일,2020,Q2,2020-08-12
7070,GS리테일,2020,Q3,2020-11-13
7070,GS리테일,2020,Q4,2021-03-02
7070,GS리테일,2021,Q1,2021-07-01
7070,GS리테일,2021,Q2,2021-08-17
7070,GS리테일,2021,Q3,2021-11-15
7070,GS리테일,2021,Q4,2022-03-17
7070,GS리테일,2022,Q1,2022-05-16
7070,GS리테일,2022,Q2,2022-08-16
7070,GS리테일,2022,Q3,2022-11-14
7070,GS리테일,2022,Q4,2023-03-15
7070,GS리테일,2023,Q1,2023-05-15
7070,GS리테일,2023,Q2,2023-08-14
7070,GS리테일,2023,Q3,2023-11-14
7070,GS리테일,2023,Q4,2024-04-01
7070,GS리테일,2024,Q1,2024-07-17
7070,GS리테일,2024,Q2,2024-08-14
7070,GS리테일,2024,Q3,2024-11-14
7070,GS리테일,2024,Q4,2025-04-01
7310,오뚜기,2015,Q4,2016-03-30
7310,오뚜기,2016,Q1,2016-05-16
7310,오뚜기,2016,Q2,2016-08-12
7310,오뚜기,2016,Q3,2016-11-14
7310,오뚜기,2016,Q4,2017-03-31
7310,오뚜기,2017,Q1,2017-05-15
7310,오뚜기,2017,Q2,2017-08-14
7310,오뚜기,2017,Q3,2017-11-14
7310,오뚜기,2017,Q4,2018-03-30
7310,오뚜기,2018,Q1,2018-05-15
7310,오뚜기,2018,Q2,2018-08-28
7310,오뚜기,2018,Q3,2018-11-14
7310,오뚜기,2018,Q4,2019-03-29
7310,오뚜기,2019,Q1,2019-05-15
7310,오뚜기,2019,Q2,2019-08-14
7310,오뚜기,2019,Q3,2019-11-14
7310,오뚜기,2019,Q4,2020-03-30
7310,오뚜기,2020,Q1,2020-05-15
7310,오뚜기,2020,Q2,2020-08-14
7310,오뚜기,2020,Q3,2020-11-16
7310,오뚜기,2020,Q4,2021-03-18
7310,오뚜기,2021,Q1,2021-05-17
7310,오뚜기,2021,Q2,2021-08-17
7310,오뚜기,2021,Q3,2021-11-15
7310,오뚜기,2021,Q4,2022-03-17
7310,오뚜기,2022,Q1,2022-05-16
7310,오뚜기,2022,Q2,2022-08-16
7310,오뚜기,2022,Q3,2022-11-14
7310,오뚜기,2022,Q4,2023-03-21
7310,오뚜기,2023,Q1,2023-05-15
7310,오뚜기,2023,Q2,2023-08-14
7310,오뚜기,2023,Q3,2023-11-20
7310,오뚜기,2023,Q4,2024-03-18
7310,오뚜기,2024,Q1,2024-05-16
7310,오뚜기,2024,Q2,2024-08-14
7310,오뚜기,2024,Q3,2024-11-14
7310,오뚜기,2024,Q4,2025-03-18
7340,동아타이어,2015,Q4,2016-03-29
7340,동아타이어,2016,Q1,2016-05-16
7340,동아타이어,2016,Q2,2016-08-16
7340,동아타이어,2016,Q3,2016-11-11
7340,동아타이어,2016,Q4,2017-03-30
7340,동아타이어,2017,Q1,2017-05-15
7340,동아타이어,2017,Q2,2017-08-14
7340,동아타이어,2017,Q3,2017-11-14
7340,동아타이어,2017,Q4,2018-04-02
7340,동아타이어,2018,Q1,2018-05-18
7340,동아타이어,2018,Q2,2018-08-13
7340,동아타이어,2018,Q3,2018-11-14
7340,동아타이어,2018,Q4,2019-07-01
7340,동아타이어,2019,Q1,2019-05-15
7340,동아타이어,2019,Q2,2019-08-14
7340,동아타이어,2019,Q3,2019-11-14
7340,동아타이어,2019,Q4,2020-03-30
7340,동아타이어,2020,Q1,2020-05-15
7340,동아타이어,2020,Q2,2020-08-14
7340,동아타이어,2020,Q3,2020-11-13
7340,동아타이어,2020,Q4,2021-03-23
7340,동아타이어,2021,Q1,2021-05-17
7340,동아타이어,2021,Q2,2021-08-17
7340,동아타이어,2021,Q3,2021-11-15
7340,동아타이어,2021,Q4,2022-03-21
7340,동아타이어,2022,Q1,2022-05-16
7340,동아타이어,2022,Q2,2022-08-16
7340,동아타이어,2022,Q3,2022-11-14
7340,동아타이어,2022,Q4,2023-03-22
7340,동아타이어,2023,Q1,2023-05-12
7340,동아타이어,2023,Q2,2023-08-14
7340,동아타이어,2023,Q3,2023-11-14
7340,동아타이어,2023,Q4,2024-03-15
7340,동아타이어,2024,Q1,2024-05-16
7340,동아타이어,2024,Q2,2024-08-14
7340,동아타이어,2024,Q3,2024-11-14
7340,동아타이어,2024,Q4,2025-03-15
7570,일양약품,2015,Q4,2016-03-30
7570,일양약품,2016,Q1,2016-05-16
7570,일양약품,2016,Q2,2016-08-16
7570,일양약품,2016,Q3,2016-11-14
7570,일양약품,2016,Q4,2017-03-31
7570,일양약품,2017,Q1,2017-05-15
7570,일양약품,2017,Q2,2017-08-14
7570,일양약품,2017,Q3,2017-11-14
7570,일양약품,2017,Q4,2018-08-17
7570,일양약품,2018,Q1,2018-08-14
7570,일양약품,2018,Q2,2018-08-14
7570,일양약품,2018,Q3,2018-11-14
7570,일양약품,2018,Q4,2019-08-13
7570,일양약품,2019,Q1,2019-05-14
7570,일양약품,2019,Q2,2019-08-13
7570,일양약품,2019,Q3,2019-11-11
7570,일양약품,2019,Q4,2020-03-31
7570,일양약품,2020,Q1,2020-05-16
7570,일양약품,2020,Q2,2020-08-12
7570,일양약품,2020,Q3,2020-11-13
7570,일양약품,2020,Q4,2021-03-18
7570,일양약품,2021,Q1,2021-05-13
7570,일양약품,2021,Q2,2021-08-13
7570,일양약품,2021,Q3,2021-11-11
7570,일양약품,2021,Q4,2022-03-17
7570,일양약품,2022,Q1,2022-05-13
7570,일양약품,2022,Q2,2022-08-16
7570,일양약품,2022,Q3,2022-11-14
7570,일양약품,2022,Q4,2023-03-31
7570,일양약품,2023,Q1,2023-05-16
7570,일양약품,2023,Q2,2023-08-12
7570,일양약품,2023,Q3,2023-11-13
7570,일양약품,2023,Q4,2024-03-31
7570,일양약품,2024,Q1,2024-05-16
7570,일양약품,2024,Q2,2024-08-12
7570,일양약품,2024,Q3,2024-11-13
7570,일양약품,2024,Q4,2025-03-31
7690,국도화학,2015,Q4,2016-03-29
7690,국도화학,2016,Q1,2016-05-13
7690,국도화학,2016,Q2,2016-08-12
7690,국도화학,2016,Q3,2016-11-14
7690,국도화학,2016,Q4,2017-03-29
7690,국도화학,2017,Q1,2017-05-15
7690,국도화학,2017,Q2,2017-08-11
7690,국도화학,2017,Q3,2017-11-14
7690,국도화학,2017,Q4,2018-03-30
7690,국도화학,2018,Q1,2018-05-15
7690,국도화학,2018,Q2,2018-08-14
7690,국도화학,2018,Q3,2018-11-14
7690,국도화학,2018,Q4,2019-03-29
7690,국도화학,2019,Q1,2019-05-15
7690,국도화학,2019,Q2,2019-08-14
7690,국도화학,2019,Q3,2019-11-14
7690,국도화학,2019,Q4,2020-03-30
7690,국도화학,2020,Q1,2020-05-14
7690,국도화학,2020,Q2,2020-08-13
7690,국도화학,2020,Q3,2020-11-13
7690,국도화학,2020,Q4,2021-03-12
7690,국도화학,2021,Q1,2021-05-17
7690,국도화학,2021,Q2,2021-08-13
7690,국도화학,2021,Q3,2021-11-12
7690,국도화학,2021,Q4,2022-03-10
7690,국도화학,2022,Q1,2022-05-13
7690,국도화학,2022,Q2,2022-08-16
7690,국도화학,2022,Q3,2022-11-14
7690,국도화학,2022,Q4,2023-03-02
7690,국도화학,2023,Q1,2023-05-15
7690,국도화학,2023,Q2,2023-08-14
7690,국도화학,2023,Q3,2023-11-14
7690,국도화학,2023,Q4,2024-03-07
7690,국도화학,2024,Q1,2024-05-14
7690,국도화학,2024,Q2,2024-08-14
7690,국도화학,2024,Q3,2024-11-13
7690,국도화학,2024,Q4,2025-03-07
7860,서연,2015,Q4,2016-03-30
7860,서연,2016,Q1,2016-05-16
7860,서연,2016,Q2,2016-08-16
7860,서연,2016,Q3,2016-11-14
7860,서연,2016,Q4,2017-03-31
7860,서연,2017,Q1,2017-05-15
7860,서연,2017,Q2,2017-08-14
7860,서연,2017,Q3,2017-11-14
7860,서연,2017,Q4,2018-04-02
7860,서연,2018,Q1,2018-05-15
7860,서연,2018,Q2,2018-08-14
7860,서연,2018,Q3,2018-11-14
7860,서연,2018,Q4,2019-04-01
7860,서연,2019,Q1,2019-05-15
7860,서연,2019,Q2,2019-08-14
7860,서연,2019,Q3,2019-11-14
7860,서연,2019,Q4,2020-03-30
7860,서연,2020,Q1,2020-05-15
7860,서연,2020,Q2,2020-08-14
7860,서연,2020,Q3,2020-11-16
7860,서연,2020,Q4,2021-03-18
7860,서연,2021,Q1,2021-05-17
7860,서연,2021,Q2,2021-08-17
7860,서연,2021,Q3,2021-11-15
7860,서연,2021,Q4,2022-03-17
7860,서연,2022,Q1,2022-05-16
7860,서연,2022,Q2,2022-08-16
7860,서연,2022,Q3,2022-11-14
7860,서연,2022,Q4,2023-03-21
7860,서연,2023,Q1,2023-05-15
7860,서연,2023,Q2,2023-08-14
7860,서연,2023,Q3,2023-11-14
7860,서연,2023,Q4,2024-03-20
7860,서연,2024,Q1,2024-05-16
7860,서연,2024,Q2,2024-08-14
7860,서연,2024,Q3,2024-11-14
7860,서연,2024,Q4,2025-03-20
8060,대덕전자,2015,Q4,2016-03-30
8060,대덕전자,2016,Q1,2016-05-16
8060,대덕전자,2016,Q2,2016-08-16
8060,대덕전자,2016,Q3,2016-11-14
8060,대덕전자,2016,Q4,2017-03-31
8060,대덕전자,2017,Q1,2017-05-15
8060,대덕전자,2017,Q2,2017-08-14
8060,대덕전자,2017,Q3,2017-11-14
8060,대덕전자,2017,Q4,2018-04-02
8060,대덕전자,2018,Q1,2018-05-15
8060,대덕전자,2018,Q2,2018-08-14
8060,대덕전자,2018,Q3,2018-11-14
8060,대덕전자,2018,Q4,2019-04-01
8060,대덕전자,2019,Q1,2019-05-15
8060,대덕전자,2019,Q2,2019-08-14
8060,대덕전자,2019,Q3,2019-11-14
8060,대덕전자,2019,Q4,2020-03-30
8060,대덕전자,2020,Q1,2020-05-15
8060,대덕전자,2020,Q2,2020-08-14
8060,대덕전자,2020,Q3,2020-11-16
8060,대덕전자,2020,Q4,2021-03-18
8060,대덕전자,2021,Q1,2021-05-17
8060,대덕전자,2021,Q2,2021-08-17
8060,대덕전자,2021,Q3,2021-11-12
8060,대덕전자,2021,Q4,2022-03-17
8060,대덕전자,2022,Q1,2022-05-16
8060,대덕전자,2022,Q2,2022-08-16
8060,대덕전자,2022,Q3,2022-11-14
8060,대덕전자,2022,Q4,2023-03-16
8060,대덕전자,2023,Q1,2023-05-15
8060,대덕전자,2023,Q2,2023-08-14
8060,대덕전자,2023,Q3,2023-11-14
8060,대덕전자,2023,Q4,2024-03-21
8060,대덕전자,2024,Q1,2024-05-14
8060,대덕전자,2024,Q2,2024-08-14
8060,대덕전자,2024,Q3,2024-11-14
8060,대덕전자,2024,Q4,2025-03-21
8490,서흥,2015,Q4,2016-03-29
8490,서흥,2016,Q1,2016-05-16
8490,서흥,2016,Q2,2016-08-12
8490,서흥,2016,Q3,2016-11-14
8490,서흥,2016,Q4,2017-03-30
8490,서흥,2017,Q1,2017-05-15
8490,서흥,2017,Q2,2017-08-11
8490,서흥,2017,Q3,2017-11-13
8490,서흥,2017,Q4,2018-03-30
8490,서흥,2018,Q1,2018-05-15
8490,서흥,2018,Q2,2018-08-13
8490,서흥,2018,Q3,2018-11-13
8490,서흥,2018,Q4,2019-03-29
8490,서흥,2019,Q1,2019-05-14
8490,서흥,2019,Q2,2019-08-13
8490,서흥,2019,Q3,2019-11-13
8490,서흥,2019,Q4,2020-03-27
8490,서흥,2020,Q1,2020-05-15
8490,서흥,2020,Q2,2020-08-14
8490,서흥,2020,Q3,2020-11-13
8490,서흥,2020,Q4,2021-03-18
8490,서흥,2021,Q1,2021-05-14
8490,서흥,2021,Q2,2021-08-13
8490,서흥,2021,Q3,2021-11-11
8490,서흥,2021,Q4,2022-03-17
8490,서흥,2022,Q1,2022-05-13
8490,서흥,2022,Q2,2022-08-16
8490,서흥,2022,Q3,2022-11-11
8490,서흥,2022,Q4,2023-03-16
8490,서흥,2023,Q1,2023-05-15
8490,서흥,2023,Q2,2023-08-14
8490,서흥,2023,Q3,2023-11-13
8490,서흥,2023,Q4,2024-03-21
8490,서흥,2024,Q1,2024-05-14
8490,서흥,2024,Q2,2024-08-13
8490,서흥,2024,Q3,2024-11-13
8490,서흥,2024,Q4,2025-03-21
8770,호텔신라,2015,Q4,2016-05-16
8770,호텔신라,2016,Q1,2016-05-16
8770,호텔신라,2016,Q2,2016-08-16
8770,호텔신라,2016,Q3,2016-11-14
8770,호텔신라,2016,Q4,2017-03-31
8770,호텔신라,2017,Q1,2017-05-12
8770,호텔신라,2017,Q2,2017-08-14
8770,호텔신라,2017,Q3,2017-11-14
8770,호텔신라,2017,Q4,2018-04-02
8770,호텔신라,2018,Q1,2018-05-15
8770,호텔신라,2018,Q2,2018-08-14
8770,호텔신라,2018,Q3,2018-11-14
8770,호텔신라,2018,Q4,2019-04-01
8770,호텔신라,2019,Q1,2019-05-15
8770,호텔신라,2019,Q2,2019-08-14
8770,호텔신라,2019,Q3,2019-11-14
8770,호텔신라,2019,Q4,2020-03-30
8770,호텔신라,2020,Q1,2020-05-15
8770,호텔신라,2020,Q2,2020-08-14
8770,호텔신라,2020,Q3,2020-11-16
8770,호텔신라,2020,Q4,2021-03-10
8770,호텔신라,2021,Q1,2021-05-17
8770,호텔신라,2021,Q2,2021-08-17
8770,호텔신라,2021,Q3,2021-11-15
8770,호텔신라,2021,Q4,2022-03-10
8770,호텔신라,2022,Q1,2022-05-16
8770,호텔신라,2022,Q2,2022-08-16
8770,호텔신라,2022,Q3,2022-11-14
8770,호텔신라,2022,Q4,2023-03-08
8770,호텔신라,2023,Q1,2023-05-15
8770,호텔신라,2023,Q2,2023-08-14
8770,호텔신라,2023,Q3,2023-11-14
8770,호텔신라,2023,Q4,2024-03-13
8770,호텔신라,2024,Q1,2024-05-16
8770,호텔신라,2024,Q2,2024-08-14
8770,호텔신라,2024,Q3,2024-11-14
8770,호텔신라,2024,Q4,2025-03-13
9150,삼성전기,2015,Q4,2016-03-30
9150,삼성전기,2016,Q1,2016-05-16
9150,삼성전기,2016,Q2,2016-08-16
9150,삼성전기,2016,Q3,2016-11-14
9150,삼성전기,2016,Q4,2017-03-31
9150,삼성전기,2017,Q1,2017-05-15
9150,삼성전기,2017,Q2,2017-08-14
9150,삼성전기,2017,Q3,2017-11-14
9150,삼성전기,2017,Q4,2018-08-14
9150,삼성전기,2018,Q1,2018-05-15
9150,삼성전기,2018,Q2,2018-08-14
9150,삼성전기,2018,Q3,2018-11-14
9150,삼성전기,2018,Q4,2019-04-01
9150,삼성전기,2019,Q1,2019-05-15
9150,삼성전기,2019,Q2,2019-08-14
9150,삼성전기,2019,Q3,2019-11-14
9150,삼성전기,2019,Q4,2020-03-30
9150,삼성전기,2020,Q1,2020-05-15
9150,삼성전기,2020,Q2,2020-08-14
9150,삼성전기,2020,Q3,2020-11-16
9150,삼성전기,2020,Q4,2021-03-09
9150,삼성전기,2021,Q1,2021-05-17
9150,삼성전기,2021,Q2,2021-08-17
9150,삼성전기,2021,Q3,2021-11-15
9150,삼성전기,2021,Q4,2022-03-08
9150,삼성전기,2022,Q1,2022-05-16
9150,삼성전기,2022,Q2,2022-08-16
9150,삼성전기,2022,Q3,2022-11-14
9150,삼성전기,2022,Q4,2023-03-07
9150,삼성전기,2023,Q1,2023-05-15
9150,삼성전기,2023,Q2,2023-08-14
9150,삼성전기,2023,Q3,2023-11-14
9150,삼성전기,2023,Q4,2024-03-29
9150,삼성전기,2024,Q1,2024-05-16
9150,삼성전기,2024,Q2,2024-08-14
9150,삼성전기,2024,Q3,2024-11-14
9150,삼성전기,2024,Q4,2025-03-29
9240,한샘,2015,Q4,2016-05-17
9240,한샘,2016,Q1,2016-05-16
9240,한샘,2016,Q2,2016-08-16
9240,한샘,2016,Q3,2016-11-14
9240,한샘,2016,Q4,2017-03-31
9240,한샘,2017,Q1,2017-05-15
9240,한샘,2017,Q2,2017-08-14
9240,한샘,2017,Q3,2017-11-14
9240,한샘,2017,Q4,2018-06-29
9240,한샘,2018,Q1,2018-05-15
9240,한샘,2018,Q2,2018-08-14
9240,한샘,2018,Q3,2018-11-14
9240,한샘,2018,Q4,2019-04-01
9240,한샘,2019,Q1,2019-05-15
9240,한샘,2019,Q2,2019-08-14
9240,한샘,2019,Q3,2019-11-14
9240,한샘,2019,Q4,2020-03-30
9240,한샘,2020,Q1,2020-05-15
9240,한샘,2020,Q2,2020-08-14
9240,한샘,2020,Q3,2020-11-16
9240,한샘,2020,Q4,2021-03-19
9240,한샘,2021,Q1,2021-05-17
9240,한샘,2021,Q2,2021-08-17
9240,한샘,2021,Q3,2021-11-15
9240,한샘,2021,Q4,2022-08-16
9240,한샘,2022,Q1,2022-05-16
9240,한샘,2022,Q2,2022-08-16
9240,한샘,2022,Q3,2022-11-14
9240,한샘,2022,Q4,2023-03-15
9240,한샘,2023,Q1,2023-05-15
9240,한샘,2023,Q2,2023-11-13
9240,한샘,2023,Q3,2023-11-13
9240,한샘,2023,Q4,2024-03-28
9240,한샘,2024,Q1,2024-05-14
9240,한샘,2024,Q2,2024-08-14
9240,한샘,2024,Q3,2024-11-13
9240,한샘,2024,Q4,2025-03-28
9290,광동제약,2015,Q4,2016-03-29
9290,광동제약,2016,Q1,2016-05-16
9290,광동제약,2016,Q2,2016-08-16
9290,광동제약,2016,Q3,2016-11-11
9290,광동제약,2016,Q4,2017-03-30
9290,광동제약,2017,Q1,2017-05-15
9290,광동제약,2017,Q2,2017-08-11
9290,광동제약,2017,Q3,2017-11-14
9290,광동제약,2017,Q4,2018-03-30
9290,광동제약,2018,Q1,2018-05-15
9290,광동제약,2018,Q2,2018-08-14
9290,광동제약,2018,Q3,2018-11-13
9290,광동제약,2018,Q4,2019-03-29
9290,광동제약,2019,Q1,2019-05-16
9290,광동제약,2019,Q2,2019-08-14
9290,광동제약,2019,Q3,2019-11-14
9290,광동제약,2019,Q4,2020-03-30
9290,광동제약,2020,Q1,2020-05-15
9290,광동제약,2020,Q2,2020-08-14
9290,광동제약,2020,Q3,2020-11-16
9290,광동제약,2020,Q4,2021-04-05
9290,광동제약,2021,Q1,2021-05-17
9290,광동제약,2021,Q2,2021-08-17
9290,광동제약,2021,Q3,2021-11-15
9290,광동제약,2021,Q4,2022-03-17
9290,광동제약,2022,Q1,2022-05-16
9290,광동제약,2022,Q2,2022-09-05
9290,광동제약,2022,Q3,2022-11-14
9290,광동제약,2022,Q4,2023-03-21
9290,광동제약,2023,Q1,2023-05-17
9290,광동제약,2023,Q2,2023-08-14
9290,광동제약,2023,Q3,2023-11-14
9290,광동제약,2023,Q4,2024-03-22
9290,광동제약,2024,Q1,2024-05-16
9290,광동제약,2024,Q2,2024-08-14
9290,광동제약,2024,Q3,2024-11-14
9290,광동제약,2024,Q4,2025-03-22
9540,현대중공업,2015,Q4,2016-03-31
9540,현대중공업,2016,Q1,2016-05-16
9540,현대중공업,2016,Q2,2016-08-12
9540,현대중공업,2016,Q3,2016-11-13
