name,sector,year,quarter,유동자산_lag1,비유동자산_lag1,자산총계_lag1,유동부채_lag1,비유동부채_lag1,부채총계_lag1,이익잉여금_lag1,자본총계_lag1,매출액_lag1,영업이익_lag1,법인세차감전 순이익_lag1,당기순이익_lag1,당기순이익(손실)_lag1,자본금_lag1,유동자산_lag2,비유동자산_lag2,자산총계_lag2,유동부채_lag2,비유동부채_lag2,부채총계_lag2,이익잉여금_lag2,자본총계_lag2,매출액_lag2,영업이익_lag2,법인세차감전 순이익_lag2,당기순이익_lag2,당기순이익(손실)_lag2,자본금_lag2,유동자산_lag3,비유동자산_lag3,자산총계_lag3,유동부채_lag3,비유동부채_lag3,부채총계_lag3,이익잉여금_lag3,자본총계_lag3,매출액_lag3,영업이익_lag3,법인세차감전 순이익_lag3,당기순이익_lag3,당기순이익(손실)_lag3,자본금_lag3,유동자산_lag4,비유동자산_lag4,자산총계_lag4,유동부채_lag4,비유동부채_lag4,부채총계_lag4,이익잉여금_lag4,자본총계_lag4,매출액_lag4,영업이익_lag4,법인세차감전 순이익_lag4,당기순이익_lag4,당기순이익(손실)_lag4,자본금_lag4,Label,code
현대미포조선,중공업,2022,Q2,0.5885411999843174,1705976680000.0,4146166469000.0,1963791449000.0,53965208000.0,0.4866559681301595,1569291265000.0,0.5133440318698405,871221801000.0,-0.07052885376544887,-42094863000.0,-0.03646290986237614,-31767282000.0,199710745000.0,0.5595894912053404,1699092017000.0,3857973375000.0,1647347942000.0,54428390000.0,0.4411062924974178,1597653061000.0,0.5588937075025823,853585769000.0,-0.09224940581220023,-103681937000.0,-0.09266842287292164,-79100447000.0,199710745000.0,0.5734610441259596,1664303462000.0,3901879158000.0,1586109119000.0,73209880000.0,0.4252615039596775,1685993794000.0,0.5747384960403226,612150313000.0,0.06427224027246393,58910054000.0,0.07197124964959382,44057223000.0,199710745000.0,0.5530157361603304,1645613946000.0,3681592573000.0,1444001249000.0,39088388000.0,0.40283915386962077,1641936571000.0,0.5971608461303792,714958823000.0,-0.2784314391207954,-199645478000.0,-0.21119930427098177,-150998806000.0,199710745000.0,-0.3909546508877978,010620
화신,경기소비재,2022,Q2,0.4698139964530473,379152300717.0,715130724275.0,263274311537.0,117400716014.0,0.5323153021245571,323908469087.0,0.46768469787544287,187755764798.0,-0.007591733652138618,7999393415.0,0.026206534842185644,4920427992.0,17460205000.0,0.45882271549902814,367712959745.0,679468577629.0,270375757902.0,78764868729.0,0.5138436686054318,321292777795.0,0.4861563313945682,181661325170.0,0.00752739782515812,4110198087.0,0.011023511879185087,2002545776.0,17460205000.0,0.48705927179050523,349681126988.0,681718389196.0,276104893674.0,72922005790.0,0.5119810540473065,327529988643.0,0.4880189459526935,157638103841.0,-0.03238028215023739,14603057122.0,0.07699394062264309,12137178807.0,17460205000.0,0.505342513739706,336499932817.0,680268553825.0,290391196951.0,73416060832.0,0.5347994637373609,315391704904.0,0.46520053626263913,176364635109.0,-0.006137064873187643,2982960107.0,0.01744607339843602,3076870369.0,17460205000.0,-0.2666043096757038,010690
아이에스동서,건설,2022,Q2,0.6034569023385729,1221435169076.0,3080207867138.0,1390257432002.0,422051251994.0,0.5883722015423333,855770241256.0,0.41162779845766667,487482079618.0,0.2115725985164844,101144460995.0,0.159615026568716,77809465090.0,15446303000.0,0.635742050293467,1106064188459.0,3036486065301.0,1366242973888.0,447587909568.0,0.5973453671279071,815067113237.0,0.40265463287209285,556632038551.0,0.2718997850428854,94935809453.0,0.12208837813559216,67958302805.0,15446303000.0,0.6414215378719247,1133546495582.0,3161223038480.0,1425760417080.0,569079072607.0,0.6310340856702639,766252806456.0,0.3689659143297362,229682496158.0,0.16378178527858944,36592685932.0,0.1310703469640581,30104564463.0,15446303000.0,0.6671418058171331,1119551439290.0,3363448636253.0,1313996840922.0,914124991701.0,0.6624515708690013,736155640290.0,0.3375484291309987,246126742813.0,0.14638712606039073,5897803463.0,0.0015081726542898603,371201623.0,15446303000.0,-0.5216553555813231,010780
S-Oil,에너지_화학,2022,Q2,0.5079548442219535,10252059000000.0,20835606000000.0,9775890000000.0,3531943000000.0,0.638706308806185,5865099000000.0,0.36129369119381505,9189368000000.0,0.1448802572712291,1197728000000.0,0.09490206508216888,872090000000.0,291512000000.0,0.4471915167274272,10311844000000.0,18653556000000.0,8473618000000.0,3198182000000.0,0.625714475030927,5319082000000.0,0.3742855249690729,8207672000000.0,0.04759461635406483,387954000000.0,0.03505659095538906,287733000000.0,291512000000.0,0.43018331248132785,10309001000000.0,18091785000000.0,8206998000000.0,3234086000000.0,0.6323911101088145,4994882000000.0,0.3676088898911854,7052480000000.0,0.07782652343572757,472946000000.0,0.047416795226643674,334406000000.0,291512000000.0,0.4180495879791085,10465113000000.0,17982826000000.0,8227288000000.0,3322822000000.0,0.6422855895953172,4776897000000.0,0.35771441040468277,6646509000000.0,0.08583648950148115,548251000000.0,0.061729247639625555,410284000000.0,291512000000.0,-0.28915664957718223,010950
LG이노텍,정보기술,2022,Q2,0.5465775244318439,3289204904421.0,7254172613079.0,2941041094043.0,1220175707701.0,0.573630794812007,1819147528582.0,0.4263692051879931,3836778169891.0,0.0812537178441715,305314809701.0,0.061489689319386004,235922297654.0,118335535000.0,0.5375841583276271,3231984763519.0,6989346973560.0,3212124906038.0,879929318724.0,0.585470179151476,1626300028950.0,0.41452982084852397,5601787267688.0,0.0597015738250321,249474540128.0,0.03260282507825002,182634090414.0,118335535000.0,0.574756700944221,3152426226614.0,7413229634926.0,3644962207105.0,995164401880.0,0.6259251146253367,1504003764676.0,0.3740748853746632,3719529225112.0,0.0838036894358893,301348700643.0,0.059111760390424,219867920320.0,118335535000.0,0.48848770152812454,2992320983820.0,5849949244152.0,2276488801663.0,1024959583500.0,0.5643550477747048,1279114039922.0,0.43564495222529526,2287222248992.0,0.059101907281015095,179341060620.0,0.06564667646931638,150148538993.0,118335535000.0,-0.36043895523448755,011070
롯데케미칼,에너지_화학,2022,Q2,0.3803970515701406,11278140515823.0,18202206016616.0,3973164400727.0,1987101872449.0,0.327447468056077,10846159040676.0,0.6725525319439231,4332225000276.0,0.010535666244503033,259600231106.0,0.047400863648567965,205351206533.0,171377095000.0,0.3711576961547378,10959110295842.0,17427438053752.0,3530558854661.0,1557894569724.0,0.2919794297182708,10937863087904.0,0.7080205702817292,3722445955179.0,-0.0038027774856758943,42783657398.0,0.008004703381534296,29797075725.0,171377095000.0,0.3443508622893466,10856533966882.0,16558450766503.0,2514920733113.0,1729015574660.0,0.2563003246872764,10894037780734.0,0.7436996753127236,3587898011429.0,0.057521920373874054,198040418802.0,0.04340813383292625,155743957059.0,171377095000.0,0.34057619621764845,10913982871105.0,16550786927169.0,2539005644998.0,1834934361079.0,0.26427383938445514,10732527865140.0,0.7357261606155449,3260507324721.0,0.11588995846967873,395606202414.0,0.08960501081346284,292157794089.0,171377095000.0,-0.40215365137212467,011170
현대상선,산업재,2022,Q2,0.3414252238462942,13897673000000.0,21102650000000.0,2981201000000.0,4805047000000.0,0.3689701530376517,3416916000000.0,0.6310298469623483,4881767000000.0,0.6418577535552188,3083857000000.0,0.6315811467446111,3083232000000.0,2445197000000.0,0.35611246384617856,11332514000000.0,17600145000000.0,2456918000000.0,4847488000000.0,0.4150196489858464,647651000000.0,0.5849803510141536,4408305000000.0,0.6129861704215113,2725520000000.0,0.6210774889668478,2737899000000.0,2445197000000.0,0.3895450658825047,9227591000000.0,15115925000000.0,2440212000000.0,5078563000000.0,0.4974075354303491,-2059002000000.0,0.5025924645696509,3983838000000.0,0.5686953134138486,2293983000000.0,0.5756504155038433,2293298000000.0,2026962000000.0,0.3249905871269771,8198395000000.0,12145601000000.0,1994586000000.0,5106528000000.0,0.5846655097594594,-4327535000000.0,0.4153344902405406,2876231000000.0,0.47941663934503176,198927000000.0,0.0691575189892606,198913000000.0,2026962000000.0,-0.5452673070608514,011200
현대위아,경기소비재,2022,Q2,0.5243599585882467,2833275000000.0,5956763000000.0,1612887000000.0,1183640000000.0,0.4694709190209515,2572894000000.0,0.5305290809790485,1573980000000.0,0.02987522077790061,63649000000.0,0.029794533602714137,46896000000.0,135975000000.0,0.49871351698086314,2883653000000.0,5752505000000.0,1532358000000.0,1087887000000.0,0.45549634463594557,2544918000000.0,0.5445036553640544,1637751000000.0,0.01050037520966252,18076000000.0,0.002184703291281764,3578000000.0,135975000000.0,0.5020163220971271,2880978000000.0,5785286000000.0,1527905000000.0,1143841000000.0,0.46181744515310047,2526233000000.0,0.5381825548468996,1496681000000.0,0.01827577152379164,43813000000.0,0.017294266446891488,25884000000.0,135975000000.0,0.5086779172860412,2846134000000.0,5792807000000.0,1528121000000.0,1176897000000.0,0.4669615265966914,2500482000000.0,0.5330384734033086,1680799000000.0,0.03260711126077538,52904000000.0,0.024290233394950855,40827000000.0,135975000000.0,-0.2333530781486104,011210
금호석유,에너지_화학,2022,Q2,0.42177613488365756,2803709264122.0,4848830069575.0,1648441423795.0,170659452975.0,0.37516284354535945,2591681437243.0,0.6248371564546406,1379796950821.0,0.17299872429922972,283196744618.0,0.15536237838578168,214368535969.0,167455885000.0,0.4052611517193639,2764806609367.0,4648774192841.0,1405730342028.0,164677094680.0,0.33781108127953163,2652597702518.0,0.6621889187204684,1333714972763.0,0.14312670507817793,190403155094.0,0.10590290165775847,141244285600.0,167455885000.0,0.38279388850152923,2750016977187.0,4455589350064.0,1252948378935.0,238390443056.0,0.3347119101022132,2513421003515.0,0.6652880898977869,1385179814551.0,0.233727219617291,326458311661.0,0.17110584005140628,237012355791.0,167455885000.0,0.3940586136977853,2525407364744.0,4167741999198.0,1245024870985.0,236911311841.0,0.35557291768808374,2281171372948.0,0.6444270823119163,1448583576592.0,0.2851492570444494,411367001052.0,0.20628302381766095,298818200432.0,167455885000.0,-0.40369296131377264,011780
SKC,에너지_화학,2022,Q2,0.0701972455664852,3199389533352.0,3440933593815.0,680848888614.0,649136114591.0,0.3865186487747447,1834092117484.0,0.6134813512252553,226442256454.0,0.35199615058239725,226945020730.0,0.8552664543525349,193668465793.0,189341490000.0,0.07622138810968358,2972484306837.0,3217745321852.0,572791325291.0,688117877234.0,0.391861094152496,1679979646201.0,0.6081389058475041,164151066725.0,0.08337226960533478,-83328800358.0,-0.4165666229909783,-68379855526.0,189341490000.0,0.07754013387355355,2854267761777.0,3094191808867.0,519531714540.0,534855052743.0,0.3407632210328566,1747461333802.0,0.6592367789671434,128395564679.0,-0.007023912479022744,59776166523.0,0.42019086218345053,53950643023.0,189341490000.0,0.0743872126343746,2771531421275.0,2994266564924.0,555226622424.0,453569314873.0,0.3369091947638954,1693650237682.0,0.6630908052361046,127362412135.0,0.0034275447338205363,-14310627263.0,-0.16093410141505404,-20496955351.0,189341490000.0,-0.5302769571892781,011790
현대모비스,경기소비재,2022,Q2,0.4816333632153788,17101343000000.0,32990825000000.0,6691845000000.0,1593493000000.0,0.25114067320232214,23845683000000.0,0.7488593267976779,7394199000000.0,0.03789957505877242,541050000000.0,0.055945072617061026,413669000000.0,491096000000.0,0.47461776398284294,17114961000000.0,32576208000000.0,6411865000000.0,1585435000000.0,0.24549511717263103,23708066000000.0,0.7545048828273689,7841548000000.0,0.05373785890234938,498275000000.0,0.0410330970364525,321763000000.0,491096000000.0,0.4623868138546966,16707591000000.0,31077346000000.0,5202198000000.0,1564608000000.0,0.2177407942106768,23431082000000.0,0.7822592057893232,6474093000000.0,0.04001178234541889,337802000000.0,0.04255777604677597,275523000000.0,491096000000.0,0.48471197093602325,16404838000000.0,31836249000000.0,6329543000000.0,1222903000000.0,0.2372278844784761,23248256000000.0,0.7627721155215239,6716464000000.0,0.05605092203278392,559629000000.0,0.0636462876894747,427478000000.0,491096000000.0,-0.38397419616103345,012330
한화테크윈,중공업,2022,Q2,0.2750046623471227,3769056962145.0,5198732690264.0,1247866710414.0,1793156273941.0,0.5849546736746282,1526917663789.0,0.41504532632537183,243991158713.0,-0.04408947098633881,100614842217.0,0.41524123697520626,101315190555.0,265650000000.0,0.2676254493363639,3764554933788.0,5140204462835.0,1255227498216.0,1794127457318.0,0.5932361207772221,1461001061634.0,0.4067638792227779,354059637184.0,-0.006475093730632116,-52678088033.0,-0.055331337253839624,-19590593193.0,265650000000.0,0.2774179820520315,3770224610423.0,5217711646257.0,1304273641695.0,1809302117155.0,0.5967320484418812,1474711870719.0,0.4032679515581188,263927536421.0,-0.014422492569809505,45114702983.0,0.17136822420398748,45228793235.0,265650000000.0,0.2766986613557229,3758044120022.0,5195682517422.0,1164032022544.0,1972834565255.0,0.6037448549407238,1429483077484.0,0.3962551450592762,358928592798.0,0.0019464125901866374,-14430460890.0,-0.03561004342775564,-12781462777.0,265650000000.0,-0.18631952663374296,012450
현대산업,건설,2022,Q2,0.07312649873659632,2183054309566.0,2355288296181.0,71655927557.0,244698416957.0,0.13431661212215726,3197677213178.0,0.8656833878778427,34065595445.0,0.8353357868628326,38261647824.0,1.0055444278173544,34254469680.0,298708605000.0,0.08098180172882352,2110380084225.0,2296341996486.0,57126580222.0,220853230105.0,0.12105331468587055,3177197891001.0,0.8789466853141295,8966954304.0,0.37454571197065395,43027559087.0,2.995446426443616,26860031226.0,298708605000.0,0.09360578191225698,2017333368400.0,2225668840492.0,43070741011.0,201778458792.0,0.1100115144483374,3150370942504.0,0.8899884855516627,7932579599.0,0.45016416657831765,14164617384.0,1.328509420986902,10538506730.0,298708605000.0,0.10334968287511889,1984438507975.0,2213168801789.0,152264476539.0,89392654687.0,0.10919055565515748,3139878028735.0,0.8908094443448425,9119200661.0,0.1999294364469079,3235683711.0,0.272237444737592,2482587886.0,298708605000.0,-0.4080064838146744,012630
에스원,경기소비재,2022,Q2,0.42684288221590627,1098468125142.0,1916521824572.0,449284111237.0,106238190527.0,0.2898596272902136,1297118304924.0,0.7101403727097865,581800410747.0,0.09545070426419659,53422634300.0,0.06858339604430358,39901847989.0,18999589000.0,0.4155849403206197,1110080505300.0,1899472792349.0,384697510205.0,105640399227.0,0.2581442131769728,1345583654163.0,0.7418557868230272,584430869331.0,0.017320566329063793,5731864925.0,0.0033439668360384757,1954317445.0,18999589000.0,0.4166978535699659,1094424092451.0,1876255897821.0,358322456256.0,120174836169.0,0.2550277352789166,1333771347334.0,0.7449722647210834,566401157082.0,0.08415684510880887,45246842033.0,0.060679477748708556,34368926408.0,18999589000.0,0.4059036684429548,1101226009355.0,1853615231841.0,377482901037.0,112481709278.0,0.26432918865711413,1299402420926.0,0.7356708113428859,573325702802.0,0.09898931652921182,55817394733.0,0.07395130507282063,42398183954.0,18999589000.0,-0.4579562527517852,012750
한솔케미칼,에너지_화학,2022,Q2,0.29855467798046176,653670711042.0,931891183136.0,129666984887.0,175989376153.0,0.32799576449624224,537108051467.0,0.6720042355037578,164900706247.0,0.26931606242170325,53300040228.0,0.24984093137411606,41198946033.0,56675975000.0,0.32719102913531234,637497965528.0,947517041440.0,164963468022.0,173270806972.0,0.3569690677858042,519321726904.0,0.6430309322141958,152887501772.0,0.1910850416443287,25591621443.0,0.13199831259651043,20180892251.0,56675975000.0,0.31828808785160895,629028900778.0,922719538222.0,144443575399.0,184328003905.0,0.35630716126106327,502382732422.0,0.6436928387389367,144800209493.0,0.3196678637971009,46137315986.0,0.24386960210652933,35312369474.0,56675975000.0,0.3152643272523038,613197250188.0,895524031525.0,156736170386.0,182657889823.0,0.3789893383777108,467117868332.0,0.6210106616222891,139345978052.0,0.3267678355381601,44314180571.0,0.24211164951894193,33737284600.0,56675975000.0,-0.361426167849607,014680
동원시스템즈,에너지_화학,2022,Q2,0.36718085529056627,874903277779.0,1382548687241.0,448513526413.0,283653347788.0,0.5295776423339599,169619692501.0,0.4704223576660402,301288091836.0,0.05398433176659843,14643116115.0,0.03968150420796507,11955564684.0,147268845000.0,0.34298270968334676,898650657751.0,1367773224534.0,427394668195.0,285239365624.0,0.5210176811743001,176987213302.0,0.4789823188256999,287126955802.0,0.0672085986705731,2929073050.0,0.003211549362978956,922122392.0,147268845000.0,0.23423482327900316,683925456675.0,893126871613.0,429593732033.0,35955127498.0,0.5212572528359963,176065090910.0,0.47874274716400367,172380377740.0,0.09146271966511355,16155035964.0,0.07136223074388537,12301448292.0,129419345000.0,0.22873469289160758,684231932120.0,887155075969.0,336468416932.0,135231478264.0,0.5316994829576815,163763642618.0,0.46830051704231845,172648822414.0,0.07971442880159488,14783905578.0,0.06447490105844679,11131515743.0,129419345000.0,-0.45966691974742646,014820
유니드,에너지_화학,2022,Q2,0.3748570150888281,669173161383.0,1070432169175.0,256651703680.0,52009638686.0,0.28835207989301226,727992842299.0,0.7116479201069877,233378306523.0,0.1307309602017066,51286759005.0,0.19439641722024786,45367906645.0,44449215000.0,0.33659299965586775,665227334761.0,1002743918011.0,214931993551.0,57904020040.0,0.272089422523934,698013541534.0,0.727910577476066,175631413010.0,0.03392769123061558,3080827289.0,-0.011194044079620652,-1966025779.0,44449215000.0,0.333369441730707,671962134041.0,1007997796839.0,194790756873.0,70321400988.0,0.26300866796769834,701974207922.0,0.7369913320323016,170253165651.0,0.10644486533747782,25996592110.0,0.13816953612023383,23523800921.0,44449215000.0,0.3133731780764135,659324808497.0,960237478999.0,177438503081.0,67198890764.0,0.2547675957201987,678528219814.0,0.7452324042798013,169080866141.0,0.1285252182401168,91375313242.0,0.41535989200832607,70229410301.0,44449215000.0,-0.2730763324387939,014830
한국전력,생활소비재,2022,Q2,0.08842618071423351,108451136000000.0,118971315000000.0,28297063000000.0,50043922000000.0,0.6584863334493697,22975398000000.0,0.3415136665506303,16015549000000.0,-0.5720918464924306,-9030686000000.0,-0.40439525363757434,-6476612000000.0,4053578000000.0,0.08076057075554967,106244330000000.0,115578517000000.0,24153183000000.0,44378744000000.0,0.5929469314786242,29387880000000.0,0.4070530685213758,15283956000000.0,-0.2735645797462385,-4376125000000.0,-0.22082470009727848,-3375075000000.0,4053578000000.0,0.0746876507784171,105564301000000.0,114085045000000.0,21537782000000.0,42171765000000.0,0.5584390749900655,32706455000000.0,0.4415609250099345,16116214000000.0,-0.07690236677174925,-1293498000000.0,-0.06367301898572457,-1026168000000.0,4053578000000.0,0.07629020993862107,105611909000000.0,114334513000000.0,23780556000000.0,39169444000000.0,0.5505774096400795,33716029000000.0,0.44942259035992044,13432736000000.0,-0.07692461163533625,-1120224000000.0,-0.060010782613460135,-806109000000.0,4053578000000.0,-0.44879086616704356,015760
SK텔레콤,커뮤니케이션서비스,2022,Q2,0.18271978903199562,21323479000000.0,26090781000000.0,5570836000000.0,9738615000000.0,0.5867762639991497,14672285000000.0,0.4132237360008503,3077393000000.0,0.11598811071579093,338627000000.0,0.08189334283921489,252018000000.0,30493000000.0,0.1774027613331507,21707572000000.0,26389065000000.0,5426477000000.0,10099732000000.0,0.5883576776971825,14770618000000.0,0.4116423223028175,3073104000000.0,0.0517746877424259,337955000000.0,0.08636414517699369,265406000000.0,30493000000.0,0.1512047810359189,27303554000000.0,32167422000000.0,4724185000000.0,9830959000000.0,0.45248089822056614,14688324000000.0,0.5475191017794339,3027403000000.0,0.10555317544443207,229888000000.0,0.05231976053402867,158393000000.0,44639000000.0,0.14783146215290532,27874974000000.0,32710635000000.0,4740294000000.0,9965384000000.0,0.4495687106043646,14707654000000.0,0.5504312893956353,3021605000000.0,0.10867072300979115,220639000000.0,0.060898429807999394,184011000000.0,44639000000.0,-0.35380392008234285,017670
현대엘리베이,중공업,2022,Q2,0.3263586110411221,1573588896334.0,2335944498253.0,866148975187.0,350976283416.0,0.5210420279733788,290402141771.0,0.47895797202662116,377260461730.0,0.03290999607291394,6104724467.0,0.013967634712728686,5269436321.0,212235955000.0,0.37708351592995304,1418975969833.0,2277955401921.0,834645707144.0,296192660856.0,0.4964269129441094,318699936042.0,0.5035730870558907,433514064692.0,0.06843615058966618,74588731143.0,0.12335132464039479,53474534130.0,212235955000.0,0.3725358959132041,1328407880059.0,2117105777696.0,702009987498.0,337417429586.0,0.49096621814295277,249261262733.0,0.5090337818570473,353816381112.0,0.07046583750769816,25495170112.0,0.0553832246868103,19595492133.0,212235955000.0,0.41924706024162456,1215201593729.0,2092458790195.0,743981919528.0,289766967179.0,0.4940354818699503,230292805609.0,0.5059645181300497,393721486145.0,0.08754499730630899,7938492033.0,0.01368866530188587,5389521646.0,212235955000.0,-0.4504959352914678,017800
삼성에스디에스,정보기술,2022,Q2,0.607871251132801,2698103890394.0,6880658197565.0,1091838821560.0,242658406092.0,0.19394906553042643,4494811952566.0,0.8060509344695735,1283994438672.0,0.09058880596188713,161217405552.0,0.09388410069336288,120546663170.0,38688900000.0,0.6061514089120419,2698229150015.0,6850930055536.0,970445281046.0,265835841338.0,0.18045449484409842,4559905735796.0,0.8195455051559016,1330061485828.0,0.020130369915441957,41788582964.0,0.02078415900659714,27644209410.0,38688900000.0,0.6173100480218118,2577530516569.0,6735297081215.0,885560677838.0,225791655352.0,0.1650042039406998,4532261526386.0,0.8349957960593002,1229291219977.0,0.09085971713284487,130033852677.0,0.07668305757342325,94265809396.0,38688900000.0,0.6161012899192653,2569533189172.0,6693258199882.0,930955342219.0,231378193065.0,0.17365735798216952,4437995716990.0,0.8263426420178305,1210102600389.0,0.10340516755502831,128404900867.0,0.07759402450818297,93896730832.0,38688900000.0,-0.4266382573888463,018260
한온시스템,경기소비재,2022,Q2,0.27230434008382143,3378340146796.0,4642517927323.0,1071491644954.0,2503258781477.0,0.7700025034674011,793699189806.0,0.2299974965325989,761004639655.0,-0.01535584160997726,-27872722391.0,-0.027880864008422993,-21217466868.0,53380000000.0,0.2905984152950345,3335042625559.0,4701205491310.0,1153229881770.0,2403281965622.0,0.7565106128558041,866534194414.0,0.24348938714419585,728597643835.0,-0.042850891037290256,-6152344809.0,-0.007999791133444793,-5828628971.0,53380000000.0,0.30929505997633977,3349684571563.0,4849660654589.0,1351633657430.0,2308803188796.0,0.7547820573306103,916748675990.0,0.24521794266938962,680357512032.0,0.03920250303600017,10627494045.0,0.014008002175996763,9530449509.0,53380000000.0,0.2616882016641467,3342739727267.0,4527544778238.0,1378961047764.0,1900703494266.0,0.7243803656661698,955673229687.0,0.27561963433383024,748154670513.0,0.03797826292993286,67646701425.0,0.07234313849419395,54123856944.0,53380000000.0,-0.3591005864542587,018880
대교,경기소비재,2022,Q2,0.1690344315428419,608710760027.0,732534274744.0,148476000837.0,66808947109.0,0.29389061422584767,477588637676.0,0.7061093857741524,150941766042.0,-0.06964531230590543,-11543013725.0,-0.061087647029612197,-9220677326.0,52064920000.0,0.24378055827959827,557006805426.0,736567687494.0,153637833760.0,58771033589.0,0.2883765755075025,487992006400.0,0.7116234244924975,148945334807.0,-0.12086816642714963,-47083291056.0,-0.29450116964615725,-43864575314.0,52064920000.0,0.25316108483182664,595947771196.0,797960255006.0,163048442636.0,63993734831.0,0.28452817799213925,530314417914.0,0.7154718220078607,148369111536.0,0.0030120354727039443,-2088957404.0,-0.011634825686619726,-1726248750.0,52064920000.0,0.2560101923717766,591632178217.0,795215434608.0,160963857504.0,60094593825.0,0.27798561460011195,534537197904.0,0.722014385399888,149594814082.0,0.00792439499507115,285952778.0,-0.0003351747472510355,-50140404.0,52064920000.0,-0.4144509192142971,019680
한섬,경기소비재,2022,Q2,0.5852974290835592,688320506095.0,1659793197264.0,316766460756.0,68160118941.0,0.23191237337971518,1154796392034.0,0.7207346927019452,390433576430.0,0.15416052216193357,59114158039.0,0.11172115880207982,43619691594.0,12315000000.0,0.5645016917916059,677676624339.0,1556094734620.0,243027292867.0,68613975876.0,0.20027139852709747,1124358456840.0,0.7432880370280408,443831365832.0,0.12121920999689965,54218277074.0,0.08952708528950734,39734928543.0,12315000000.0,0.5802614202309488,647031464930.0,1541510588057.0,276723576749.0,71292411268.0,0.2257629566175458,1084858408374.0,0.7218752435713063,296202872304.0,0.12125172652323059,32725784917.0,0.08233881778151361,24388994329.0,12315000000.0,0.5625538996956524,635867975087.0,1453591595958.0,210251175102.0,74155729371.0,0.19565805502993402,1060469414045.0,0.7410976835807596,311827453526.0,0.0775153211966457,25288850677.0,0.06247692315960756,19482019853.0,12315000000.0,-0.4202922001471554,020000
일진머티리얼즈,정보기술,2022,Q2,0.43364320184826943,485685398114.0,857560816254.0,59985087627.0,183823007143.0,0.2843041451392373,173603351473.0,0.7156958548607627,92164814916.0,0.09070141865546975,15038134680.0,0.10902110850173977,10047910287.0,23055417500.0,0.5451867270870514,393142604182.0,864404421762.0,55997495435.0,188725986109.0,0.2831122509127802,177388691686.0,0.7168877490872199,76366860924.0,0.05514501381942386,5929056524.0,0.06253259415432143,4775417921.0,23055417500.0,0.4024105152889355,410993586111.0,687752372868.0,42396695416.0,51980722257.0,0.1372258699442013,172159005396.0,0.8627741300557987,99780852975.0,0.13046591064181068,16917286697.0,0.13692099801374744,13662093972.0,23055417500.0,0.415775223996499,398594319866.0,682261924242.0,50173423439.0,49806096410.0,0.1465412568055564,158496911424.0,0.8534587431944436,93603233437.0,0.10582309428089207,10070062583.0,0.0831695277945679,7784936725.0,23055417500.0,-0.47210883851727425,020150
코웨이,경기소비재,2022,Q2,0.3534163110565924,2226328052965.0,3443217159720.0,905620245301.0,847888069821.0,0.5092645144881289,1545436908442.0,0.4907354855118711,710084377516.0,0.20156393059045294,168140875705.0,0.17418271980813024,123684428169.0,40662398000.0,0.2716959554422578,2360177819849.0,3240649063376.0,1031748009064.0,550038586114.0,0.4881079574627397,1515020720433.0,0.5118920425372603,742650553428.0,0.15170441049152564,116680450894.0,0.10150398255282292,75381988818.0,40662398000.0,0.30009589219500854,2159680487687.0,3085680543382.0,939041678761.0,573465033809.0,0.49016957241861675,1429351298346.0,0.5098304275813832,686376600466.0,0.15224559863645346,119164836284.0,0.129169086090358,88658638196.0,40662398000.0,0.30962666653377047,2069034094752.0,2996978583115.0,949978492364.0,568624005824.0,0.506711161282172,1334572314764.0,0.493288838717828,710856229748.0,0.1723533111785952,116781767841.0,0.12222673395406711,86885635273.0,40662398000.0,-0.47484708032963585,021240
롯데쇼핑,경기소비재,2022,Q2,0.12805401100791258,22422088743215.0,25714997289148.0,6079456159879.0,9788277752343.0,0.6170614654864596,9046083428880.0,0.38293853451354043,2140851995971.0,0.02672608845388631,260178205147.0,0.10927007357689794,233931055117.0,141443775000.0,0.13700643472032165,20907184392438.0,24226350269092.0,5315020099781.0,9155547598662.0,0.597306962778647,8911185540093.0,0.402693037221353,2089559816438.0,0.05310122274084814,-387978445002.0,-0.18391714227406653,-384305870050.0,141443775000.0,0.1486553064070034,21505079603789.0,25260132312600.0,5387824393144.0,9732975659710.0,0.5986033590691684,9253409050092.0,0.40139664093083166,2133733794451.0,-0.029286295670298543,-53992189464.0,0.18578790077465945,396421922483.0,141443775000.0,0.15741746917122962,21210668590878.0,25173401791294.0,5756517359263.0,9687165203651.0,0.6134920775091693,8852150005733.0,0.3865079224908307,2063959842709.0,-0.00831900396156149,3025153162.0,0.0012273464272808325,2533193739.0,141443775000.0,-0.4048523709350328,023530
